Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,ID,Probability_of_Churn
0,0,1,0,2,2,5,0,6,3,1,2,1438.3,0,1438.3,0.472,1002,37,0.469,0.0,9443,0.0
0,20,1,4,5,1,1,0,22,2,2,2,9149.0,1104,7583.0,0.971,803,50,0.765,0.171,5752,0.0
0,20,0,4,3,2,4,0,27,2,2,2,3556.0,1684,1384.0,0.402,275,31,0.708,0.611,9096,0.0
0,20,1,2,6,0,3,0,17,2,3,3,2770.0,824,1484.0,1.068,1745,64,0.721,0.464,8008,0.0
0,16,1,3,3,2,1,0,22,3,3,3,3266.0,1430,1366.0,1.568,1155,46,0.75,0.5820000000000001,7065,0.0
0,35,1,1,6,2,1,0,34,2,2,2,11915.0,1168,10284.0,0.748,957,53,0.537,0.13699999999999998,6130,0.0
0,9,1,2,5,1,4,0,23,3,3,3,3131.0,192,2502.0,0.7490000000000001,519,21,0.632,0.201,22,0.0
0,15,1,2,6,2,2,0,11,5,2,2,17298.0,1808,14988.0,0.8440000000000001,2222,55,0.8059999999999999,0.134,1586,0.0
0,29,1,2,6,1,0,0,28,3,3,2,14938.0,0,14938.0,0.49,210,21,0.632,0.0,2245,0.0
0,35,0,1,2,1,4,0,41,2,2,2,3102.0,1612,1011.0,0.7040000000000001,975,40,1.0,0.674,7719,0.0
0,8,0,3,5,1,1,0,15,4,1,3,2799.0,1297,1037.0,0.986,828,29,0.56,0.63,8963,0.0
0,13,0,4,0,1,4,0,18,3,3,3,1888.0,830,596.0,0.772,548,23,1.357,0.684,1100,0.0
0,9,1,1,3,1,3,0,12,5,1,2,23991.0,1805,21684.0,0.912,854,33,0.72,0.096,4097,0.0
0,28,0,3,5,2,5,0,23,4,1,2,11975.0,1080,10433.0,0.77,267,25,0.4,0.129,3898,0.0
0,18,1,2,2,1,3,3,22,3,1,3,34516.0,1262,32790.0,0.867,744,42,0.677,0.05,5597,0.0
0,13,0,2,3,1,1,0,16,5,1,1,9173.0,1573,7126.0,1.419,819,23,0.737,0.223,3609,0.0
0,27,1,4,2,2,3,0,20,4,3,3,5376.0,715,4199.0,0.939,851,43,0.606,0.219,6682,0.0
0,21,1,1,2,1,2,0,23,3,3,2,19063.0,1250,17349.0,0.7859999999999999,317,11,0.615,0.09,2913,0.0
0,28,0,0,6,1,4,0,31,5,3,1,2945.0,1716,739.0,0.983,534,25,0.8420000000000001,0.7490000000000001,3304,0.0
0,8,0,4,2,0,1,0,13,4,5,3,3038.0,1077,1499.0,0.7070000000000001,1161,44,0.688,0.507,9482,0.0
0,18,0,4,3,0,4,0,23,4,3,3,2333.0,1023,848.0,0.6920000000000001,256,21,0.722,0.637,2563,0.0
0,24,1,2,2,2,3,0,22,2,3,1,2514.0,1059,993.0,0.638,661,26,0.385,0.605,5882,0.0
0,27,0,3,0,1,4,0,31,5,2,3,4646.0,1266,2916.0,0.6829999999999999,788,27,0.85,0.3720000000000001,4306,0.0
0,28,1,2,0,1,0,0,30,2,2,3,5657.0,1255,3938.0,0.606,1021,45,0.667,0.304,5127,0.0
0,15,1,3,2,1,0,0,18,2,3,2,11789.0,958,10369.0,0.659,499,22,0.684,0.12,157,0.0
0,24,1,3,3,0,0,0,24,2,1,2,3073.0,1327,1281.0,1.099,749,25,1.188,0.583,4646,0.0
0,29,0,2,4,1,1,0,33,5,2,2,6725.0,1552,4700.0,0.604,872,43,0.767,0.301,4449,0.0
0,26,0,1,2,2,4,0,19,2,1,3,5927.0,1817,3607.0,0.544,588,36,0.643,0.391,949,0.0
0,34,1,1,2,2,4,0,35,4,3,3,3980.0,472,3050.0,0.72,2937,72,0.608,0.234,7762,0.0
0,12,0,2,2,1,4,0,23,5,3,4,2717.0,1129,1126.0,1.596,1051,23,1.062,0.586,1944,0.0
0,32,0,1,1,2,1,3,34,4,2,4,16677.0,1128,15087.0,0.885,451,27,0.609,0.095,8171,0.0
0,26,0,1,3,1,4,0,23,5,3,3,2133.0,1007,664.0,0.831,466,27,0.682,0.6890000000000001,2052,0.0
0,26,1,2,2,1,3,0,29,4,3,2,21782.0,547,20776.0,0.654,567,25,0.591,0.046,1061,0.0
0,29,1,2,6,2,3,0,23,4,2,2,10604.0,1516,8616.0,0.644,608,20,0.579,0.187,4798,0.0
0,10,1,1,5,1,1,0,3,4,3,2,3735.0,1554,1708.0,0.79,694,38,0.655,0.5429999999999999,6396,0.0
0,6,1,2,3,2,1,0,7,5,3,4,2235.0,1175,597.0,0.912,1735,46,0.8059999999999999,0.733,2015,0.0
0,0,1,0,0,2,2,0,2,4,1,2,8267.0,1256,6547.0,0.633,922,27,0.48,0.208,8687,0.0
0,9,1,2,4,1,1,0,8,2,1,3,2256.0,322,1481.0,0.879,764,23,0.435,0.344,7245,0.0
0,27,1,1,5,1,0,0,32,4,1,3,9343.0,824,8057.0,0.7120000000000001,428,21,0.722,0.138,3872,0.0
0,20,0,3,3,1,5,0,23,4,2,2,4668.0,0,4668.0,0.89,640,37,1.474,0.0,2772,0.0
0,38,0,1,5,1,1,0,39,5,2,2,4999.0,1798,2700.0,0.716,629,38,0.5,0.46,4109,0.0
0,23,1,5,6,2,2,0,23,5,1,2,5159.0,1070,3627.0,0.787,837,27,0.609,0.297,5512,0.0
0,35,1,0,3,1,3,0,37,3,1,3,2800.0,1920,352.0,0.5489999999999999,472,30,0.481,0.8740000000000001,1811,0.0
0,4,1,0,6,1,2,0,10,2,3,2,5146.0,1308,3373.0,0.879,540,35,0.667,0.345,1983,0.0
0,11,0,1,2,1,1,0,17,4,3,4,6469.0,1840,4118.0,1.018,734,40,0.667,0.363,5141,0.0
0,28,1,3,3,2,3,0,34,2,1,2,16494.0,886,15146.0,0.759,348,26,0.385,0.08199999999999999,8882,0.0
0,7,1,1,5,1,0,0,3,5,1,3,10705.0,890,9353.0,1.171,1373,48,0.812,0.126,8523,0.0
0,12,1,0,6,0,4,0,23,2,3,2,5155.0,238,4471.0,0.588,585,27,0.48,0.133,2075,0.0
0,25,1,4,3,1,2,0,25,4,2,3,10462.0,1359,8638.0,0.736,314,21,0.55,0.174,7329,0.0
0,33,0,0,2,1,4,0,23,4,3,4,5688.0,456,4774.0,1.099,835,43,1.038,0.161,6530,0.0
0,32,1,3,2,1,0,0,34,2,1,2,27088.0,0,27088.0,0.581,211,14,0.846,0.0,8642,0.0
0,17,1,4,5,2,3,0,19,3,1,3,16043.0,1563,14007.0,0.7,437,18,0.75,0.127,7473,0.0
0,12,1,4,3,2,3,1,23,5,1,3,34516.0,678,33376.0,0.815,482,35,0.957,0.033,1228,0.0
0,6,0,2,2,2,4,0,4,4,1,2,1438.3,766,210.3,1.132,1506,57,0.971,0.8540000000000001,9752,0.0
0,22,1,3,1,0,0,0,23,3,3,2,34516.0,1973,31999.0,0.6970000000000001,720,38,0.846,0.073,3700,0.0
0,23,1,3,3,1,3,0,29,3,1,2,10155.0,1340,8350.0,0.6729999999999999,707,39,0.815,0.17800000000000002,6837,0.0
0,27,0,2,5,1,5,0,23,3,3,3,2162.0,1130,570.0,0.547,751,32,0.615,0.736,5835,0.0
0,17,0,3,0,1,4,0,23,2,2,4,2227.0,932,833.0,1.481,970,31,0.8640000000000001,0.626,631,0.0
0,9,1,3,4,2,3,3,16,4,3,2,34516.0,1402,32644.0,1.068,1190,51,1.103,0.054000000000000006,9061,0.0
0,22,1,3,2,3,2,0,22,4,1,3,2829.0,1834,487.0,0.991,591,31,1.05,0.828,8570,0.0
0,26,1,1,0,1,3,0,35,3,3,3,2066.0,1139,465.0,0.742,608,31,0.414,0.775,10060,0.0
0,9,1,3,2,1,2,0,13,5,3,2,3991.0,1510,2009.0,0.748,685,25,0.944,0.4970000000000001,4909,0.0
0,12,0,2,2,1,4,0,19,4,3,3,4429.0,0,4429.0,1.065,968,30,0.818,0.0,7635,0.0
0,0,0,0,6,2,4,0,0,3,2,4,2063.0,928,673.0,0.877,1526,32,0.556,0.674,8804,0.0
0,25,1,2,3,1,2,0,25,4,3,2,22332.0,1284,20584.0,0.841,363,18,0.647,0.078,5783,0.0
0,22,1,3,2,1,2,0,29,5,1,3,6085.0,472,5155.0,1.307,1873,49,0.967,0.153,7107,0.0
0,22,0,3,0,2,4,0,25,2,3,4,7326.0,1246,5616.0,1.171,863,52,1.0,0.233,8365,0.0
0,39,1,1,2,1,4,0,37,5,2,4,4507.0,1112,2933.0,0.7440000000000001,805,28,0.652,0.349,8524,0.0
0,10,1,2,2,1,3,0,15,4,3,3,5634.0,1524,3638.0,1.589,1313,39,0.69,0.354,6492,0.0
0,7,0,1,3,2,4,0,12,5,3,4,6193.0,248,5498.0,0.632,1394,59,0.725,0.112,5789,0.0
0,8,0,4,3,2,4,0,17,3,1,3,3046.0,1781,767.0,0.611,1285,59,0.643,0.748,9966,0.0
0,28,1,1,3,1,2,0,23,3,1,4,20050.0,763,18825.0,0.907,352,16,0.238,0.061,5367,0.0
0,14,1,5,2,2,2,0,14,5,1,2,2742.0,954,1326.0,0.7609999999999999,569,28,1.111,0.516,2213,0.0
0,17,1,2,3,0,3,0,18,5,2,4,34516.0,615,33441.0,0.727,1800,55,0.477,0.031,5624,0.0
0,6,1,1,2,2,5,0,13,5,3,4,18889.0,1410,17009.0,0.7020000000000001,1781,45,0.774,0.1,3267,0.0
0,12,0,1,6,2,4,0,23,2,2,3,3764.0,0,3764.0,0.583,602,47,0.35700000000000004,0.0,3509,0.0
0,25,0,4,2,2,5,0,21,2,1,2,11221.0,817,9942.0,1.116,594,35,1.6469999999999998,0.114,4031,0.0
0,38,0,1,3,1,1,0,43,3,2,4,1438.3,0,1438.3,0.693,458,25,0.591,0.0,9100,0.0
0,27,0,3,3,3,4,0,24,2,2,4,7202.0,515,6228.0,0.517,439,23,0.5,0.135,4041,0.0
0,13,1,3,6,1,3,0,20,5,6,4,18582.0,341,17788.0,0.7170000000000001,847,36,0.586,0.043,8242,0.0
0,4,1,0,6,2,3,0,12,4,2,2,4237.0,1212,2561.0,0.7859999999999999,1403,78,0.725,0.396,9609,0.0
0,36,1,1,3,1,1,0,43,4,3,3,2359.0,780,1117.0,1.043,1014,40,0.613,0.526,9527,0.0
0,12,1,1,2,1,2,0,18,5,3,3,7475.0,1011,6002.0,0.775,621,20,0.429,0.197,7606,0.0
0,18,1,4,2,1,1,0,25,4,2,3,5452.0,1612,3361.0,0.813,392,20,0.5,0.384,8779,0.0
0,22,0,2,5,1,1,0,23,2,3,2,5210.0,0,5210.0,0.531,355,35,0.607,0.0,3571,0.0
0,17,0,2,0,2,4,0,16,4,1,2,2304.0,1127,715.0,0.872,320,26,0.895,0.69,8551,0.0
0,13,0,2,6,1,5,0,23,3,3,4,8096.0,1012,6622.0,0.789,806,31,0.7829999999999999,0.182,1292,0.0
0,10,0,2,4,1,4,0,12,4,3,4,4701.0,1030,3209.0,0.805,701,22,0.455,0.317,2967,0.0
0,17,1,3,0,2,1,0,10,5,2,2,4559.0,1200,2895.0,0.871,676,27,0.609,0.365,8319,0.0
0,24,1,2,2,1,3,0,24,2,1,3,3126.0,0,3126.0,0.8240000000000001,431,31,0.464,0.0,5949,0.0
0,17,0,2,6,2,1,0,23,5,1,4,3186.0,1939,716.0,0.58,561,27,0.233,0.775,834,0.0
0,18,1,3,2,3,4,0,26,4,2,4,2978.0,1650,844.0,0.579,454,36,0.394,0.7170000000000001,9608,0.0
0,10,0,3,3,1,5,0,17,5,2,2,3399.0,1685,1226.0,0.795,601,24,1.0,0.639,629,0.0
0,24,0,1,4,1,4,0,30,2,1,3,3368.0,389,2524.0,0.838,1015,49,0.6859999999999999,0.251,6917,0.0
0,29,1,1,2,1,3,0,23,2,2,4,34516.0,1623,32414.0,0.912,640,23,0.737,0.061,1962,0.0
0,27,0,3,3,1,5,0,32,4,1,3,2495.0,892,1141.0,0.623,357,21,0.476,0.5429999999999999,117,0.0
0,20,1,3,2,0,3,0,27,5,3,3,3673.0,1791,1381.0,0.637,306,24,0.545,0.624,7618,0.0
0,9,0,2,3,1,5,0,23,2,2,4,4319.0,689,3168.0,0.594,863,37,0.424,0.266,3844,0.0
0,0,1,1,2,2,4,0,0,2,3,2,2174.0,1052,660.0,0.607,1444,34,0.294,0.696,6676,0.0
0,13,0,4,2,1,5,0,8,5,1,4,5024.0,1151,3411.0,0.758,930,30,0.667,0.321,1242,0.0
0,28,1,5,2,1,3,0,34,3,1,3,6065.0,1264,4337.0,0.417,197,17,0.688,0.285,3527,0.0
0,15,1,2,3,1,2,0,17,5,3,2,9428.0,1300,7663.0,0.5870000000000001,494,33,0.593,0.187,5239,0.0
0,11,0,2,2,1,4,0,17,4,2,2,2077.0,930,685.0,1.5530000000000002,654,26,1.25,0.67,5571,0.0
0,12,0,3,3,1,4,0,15,3,2,3,2435.0,1418,547.0,0.922,858,29,0.696,0.775,2220,0.0
0,14,1,2,2,1,3,0,18,4,1,2,18693.0,1578,16641.0,0.5,547,34,0.63,0.11,5054,0.0
0,27,1,2,5,1,1,0,34,2,1,3,5579.0,961,4156.0,0.503,545,37,1.136,0.255,9034,0.0
0,31,1,4,2,1,3,0,36,3,2,4,3038.0,948,1628.0,0.644,777,24,0.7,0.464,1593,0.0
0,31,0,2,0,1,4,0,31,5,3,2,3914.0,0,3914.0,0.524,962,44,0.8,0.0,2529,0.0
0,28,0,1,5,1,4,0,27,4,2,4,2178.0,682,1034.0,1.585,740,37,1.043,0.525,6131,0.0
0,25,1,1,5,1,3,0,28,4,3,3,5638.0,355,4830.0,0.7809999999999999,1026,40,0.613,0.14300000000000002,7566,0.0
0,39,0,0,3,1,1,0,23,4,2,3,6088.0,1660,3943.0,1.371,1080,42,0.733,0.35200000000000004,83,0.0
0,16,1,4,2,3,1,3,24,2,6,2,15871.0,1607,13785.0,0.745,592,33,0.955,0.131,9489,0.0
0,20,1,3,2,3,3,0,14,4,1,3,3665.0,1261,1940.0,0.495,887,45,0.618,0.471,7757,0.0
0,10,0,3,3,1,4,0,13,5,1,4,4331.0,983,2886.0,1.07,1040,23,1.75,0.334,4816,0.0
0,18,0,4,2,2,4,0,21,4,1,2,4214.0,787,2965.0,0.542,432,24,0.478,0.29600000000000004,3178,0.0
0,7,0,4,4,1,1,0,23,3,2,3,2372.0,1417,485.0,0.8,863,45,0.618,0.7959999999999999,4225,0.0
0,28,1,2,3,1,3,0,37,3,2,3,9519.0,1465,7583.0,0.929,1425,52,1.0,0.203,10013,0.0
0,20,1,2,2,1,3,3,22,5,3,2,34516.0,774,33280.0,0.5489999999999999,689,30,0.667,0.036000000000000004,122,0.0
0,19,1,2,2,0,1,0,27,2,3,2,2259.0,495,1305.0,0.695,436,25,0.8420000000000001,0.422,9607,0.0
0,27,0,1,5,1,1,0,33,4,2,3,1438.3,0,1438.3,0.743,1098,54,0.455,0.0,7720,0.0
0,31,1,1,5,1,0,0,23,5,2,3,24545.0,1271,22810.0,0.664,693,35,0.5,0.071,639,0.0
0,28,1,3,2,1,0,0,33,2,1,3,34516.0,398,33662.0,0.928,996,44,0.8,0.025,922,0.0
0,13,0,3,2,2,4,0,17,4,3,4,5202.0,362,4387.0,1.108,588,38,0.778,0.157,5759,0.0
0,13,1,3,3,2,2,0,23,3,2,3,6929.0,1227,5238.0,0.534,431,17,0.929,0.244,4966,0.0
0,23,0,3,2,2,4,0,31,2,3,2,4364.0,1045,2857.0,1.05,435,28,1.375,0.345,9888,0.0
0,10,0,1,2,1,4,0,12,4,1,2,2999.0,785,1752.0,0.962,1012,30,0.6,0.416,7435,0.0
0,21,1,3,4,2,2,0,23,4,3,3,5062.0,1524,3066.0,0.591,360,30,0.429,0.394,2839,0.0
0,14,0,2,4,1,4,3,17,3,2,2,10836.0,1461,8904.0,0.563,340,21,0.8240000000000001,0.17800000000000002,8083,0.0
0,3,1,0,3,1,1,0,0,3,1,4,1458.0,227,787.0,1.5830000000000002,1388,46,0.931,0.46,5218,0.0
0,16,1,4,3,3,3,1,24,4,1,2,34516.0,1332,32719.0,1.314,564,20,0.875,0.052000000000000005,9733,0.0
0,26,1,2,4,1,2,0,32,3,1,4,11819.0,471,10890.0,0.773,1370,36,0.484,0.079,6979,0.0
0,34,1,0,2,1,1,0,28,2,2,4,2458.0,1410,578.0,0.759,292,20,0.579,0.765,7831,0.0
0,18,1,5,6,2,3,0,21,5,2,3,8206.0,311,7443.0,0.87,732,33,0.72,0.093,2080,0.0
0,6,1,0,3,1,1,0,15,4,1,2,3172.0,1581,1117.0,0.6629999999999999,943,26,0.636,0.648,9932,0.0
0,27,1,2,4,1,3,0,23,4,1,2,3610.0,1166,1981.0,0.821,676,30,0.481,0.451,562,0.0
0,39,1,1,3,1,1,0,40,2,3,3,3506.0,1142,1902.0,0.574,954,51,0.649,0.458,770,0.0
0,11,1,4,3,1,2,0,11,2,1,4,5335.0,1660,3190.0,0.879,894,33,0.433,0.402,1688,0.0
0,8,0,1,2,2,4,1,15,3,3,2,15987.0,0,15987.0,1.494,1282,55,0.8059999999999999,0.0,9238,0.0
0,38,1,0,1,1,1,0,43,2,2,2,4234.0,1423,2341.0,0.585,478,32,0.355,0.447,6814,0.0
0,18,1,3,2,1,3,0,23,2,3,2,25666.0,304,24910.0,0.69,2588,74,0.867,0.029,1776,0.0
0,19,0,3,2,1,4,0,25,2,3,2,2400.0,1151,787.0,0.629,357,24,0.417,0.672,5753,0.0
0,9,1,3,0,1,2,0,4,2,3,2,2259.0,1311,483.0,1.2919999999999998,803,21,0.8240000000000001,0.7859999999999999,1890,0.0
0,21,1,5,2,2,0,0,14,4,3,4,11760.0,1804,9454.0,0.616,530,39,0.96,0.196,1798,0.0
0,9,0,1,2,1,4,0,5,4,1,2,7583.0,1156,5964.0,1.4680000000000002,1192,43,1.208,0.214,8005,0.0
0,28,0,3,1,1,1,0,26,2,1,3,2112.0,1132,518.0,1.204,383,19,2.222,0.755,4012,0.0
0,7,0,3,2,1,4,0,12,3,1,4,3030.0,1973,513.0,0.785,817,34,0.467,0.831,734,0.0
0,21,0,5,4,1,1,0,28,5,2,2,4466.0,324,3689.0,1.02,772,49,0.595,0.174,9169,0.0
0,39,1,0,6,2,1,0,23,4,2,3,2163.0,474,1231.0,1.127,1192,47,0.8390000000000001,0.431,177,0.0
0,0,1,0,3,2,5,0,23,4,2,3,3184.0,959,1763.0,0.7120000000000001,1214,49,0.439,0.446,3894,0.0
0,39,1,2,2,1,5,0,42,2,2,2,6099.0,1687,3924.0,0.5820000000000001,364,24,0.545,0.35700000000000004,4272,0.0
0,18,1,4,6,1,0,0,18,3,3,4,34516.0,735,33319.0,0.669,623,33,1.15,0.035,8461,0.0
0,23,0,2,6,3,1,0,29,5,1,4,4949.0,1033,3454.0,0.7909999999999999,2172,54,0.684,0.302,6916,0.0
0,15,1,3,5,1,3,0,18,3,2,2,4740.0,886,3392.0,0.472,447,13,0.5329999999999999,0.284,1960,0.0
0,18,1,5,2,1,0,0,11,3,1,4,11876.0,1455,9950.0,0.51,411,23,0.737,0.162,7713,0.0
0,39,0,1,6,2,5,0,23,4,1,2,5018.0,670,3887.0,0.624,2530,71,0.8,0.225,4711,0.0
0,25,1,3,4,1,1,0,23,5,1,4,7925.0,983,6480.0,0.75,2347,55,0.8059999999999999,0.182,3858,0.0
0,27,0,4,2,0,1,0,32,4,3,1,3369.0,1903,945.0,0.825,3595,68,0.5920000000000001,0.72,5388,0.0
0,18,1,2,2,3,3,0,24,2,1,3,1965.0,562,944.0,0.516,2476,47,0.7809999999999999,0.52,6972,0.0
0,18,0,2,6,1,4,0,20,4,3,2,2337.0,251,1639.0,0.836,2549,73,0.8859999999999999,0.299,4502,0.0
0,14,1,2,0,2,3,0,23,4,1,4,14544.0,0,14544.0,0.768,2564,82,0.769,0.0,3234,0.0
0,34,0,1,0,2,1,0,37,4,1,3,1438.3,0,1438.3,0.578,2647,74,0.7140000000000001,0.0,862,0.0
0,23,0,0,2,2,4,0,26,3,3,0,2434.0,0,2434.0,0.7879999999999999,3109,63,0.622,0.0,3429,0.0
0,8,0,3,5,2,1,0,14,2,2,4,2313.0,1310,538.0,0.773,2810,58,0.545,0.767,1059,0.0
0,27,0,1,3,2,4,0,34,5,2,3,3378.0,1650,1244.0,0.541,2952,73,0.93,0.632,8276,0.0
0,6,0,2,4,1,1,0,11,4,3,1,1553.0,715,376.0,0.638,3034,58,0.659,0.758,1398,0.0
0,14,0,2,2,3,4,0,16,4,1,2,2636.0,1481,683.0,0.916,3068,60,0.591,0.741,814,0.0
0,28,0,2,1,0,4,0,30,5,1,3,1438.3,659,318.3,0.8170000000000001,3342,67,0.75,0.779,8810,0.0
0,33,0,0,5,2,5,0,33,4,1,4,5402.0,435,4510.0,0.782,3242,73,0.596,0.165,6400,0.0
0,20,0,3,2,2,4,0,15,4,3,3,1438.3,151,862.3,0.774,3520,56,0.833,0.4,7891,0.0
0,32,0,2,2,2,1,0,37,3,3,3,5386.0,0,5386.0,0.777,3313,74,0.68,0.0,780,0.0
0,17,1,4,2,1,0,0,18,5,1,3,6467.0,1417,4580.0,0.442,2597,51,0.605,0.292,6104,0.0
0,11,1,2,6,2,2,0,19,3,1,1,2865.0,714,1689.0,0.665,2065,51,0.906,0.41,9384,0.0
0,23,1,3,6,1,3,0,30,5,1,1,2191.0,952,777.0,0.635,2475,66,0.767,0.645,9159,0.0
0,18,0,5,6,1,5,0,23,3,2,3,5791.0,0,5791.0,0.645,3041,57,0.861,0.0,3326,0.0
0,18,0,3,3,2,4,0,24,2,2,2,8512.0,1009,7041.0,0.867,2557,71,0.841,0.173,8767,0.0
0,26,0,3,2,1,4,0,26,3,3,3,2001.0,451,1092.0,0.772,2734,53,0.8,0.454,2386,0.0
0,15,0,3,5,0,4,0,17,4,3,4,7764.0,186,7143.0,0.67,2466,62,0.7559999999999999,0.08,4005,0.0
0,19,0,4,2,1,4,0,25,5,3,2,5583.0,0,5583.0,0.748,1966,61,0.821,0.0,6886,0.0
0,27,1,0,2,2,3,0,21,2,1,4,20231.0,972,18797.0,0.5429999999999999,3445,68,0.66,0.071,4143,0.0
0,16,0,2,4,0,4,0,13,4,2,3,2120.0,1065,593.0,0.7440000000000001,3215,76,0.72,0.72,8529,0.0
0,23,1,1,3,2,2,0,27,5,2,2,3170.0,966,1742.0,0.8759999999999999,2596,62,0.565,0.45,671,0.0
0,28,0,3,3,1,1,0,36,4,1,2,1438.3,429,552.3,0.8220000000000001,2876,81,0.7170000000000001,0.616,9797,0.0
0,16,0,3,5,2,4,0,25,3,1,4,1538.0,412,670.0,0.828,3600,51,0.6940000000000001,0.564,10078,0.0
0,20,0,2,6,2,4,0,20,3,3,2,3670.0,0,3670.0,0.797,3282,58,0.889,0.0,7270,0.0
0,15,0,2,3,1,1,0,13,4,1,2,1438.3,0,1438.3,0.66,2793,57,0.675,0.0,8792,0.0
0,34,0,0,5,2,4,3,36,2,1,1,11060.0,1184,9413.0,0.938,3030,73,0.7659999999999999,0.149,3295,0.0
0,18,1,3,5,2,1,0,17,2,3,2,1547.0,0,1547.0,0.792,2841,53,0.615,0.0,5548,0.0
0,23,0,2,3,1,1,0,26,4,3,4,2720.0,1455,794.0,0.602,2339,51,0.794,0.708,6076,0.0
0,21,1,4,2,1,2,3,26,3,2,4,33122.0,1125,31535.0,0.475,1866,53,0.75,0.048,5897,0.0
0,13,1,3,2,2,2,0,23,4,3,4,2527.0,1714,323.0,0.9,3081,75,0.7709999999999999,0.872,1154,0.0
0,26,0,0,4,2,4,0,27,3,3,2,1438.3,344,641.3,0.87,3152,59,0.568,0.5539999999999999,5592,0.0
0,39,1,1,3,2,4,0,41,2,1,3,4599.0,976,3161.0,0.8320000000000001,2704,59,0.865,0.313,488,0.0
0,27,0,2,2,1,4,0,36,3,2,4,1520.0,0,1520.0,0.5660000000000001,2752,63,0.622,0.0,9960,0.0
0,13,0,2,3,1,4,0,19,4,3,1,3086.0,1722,873.0,0.695,3163,71,0.8,0.7170000000000001,6392,0.0
0,32,0,1,1,1,4,0,34,4,3,4,2495.0,1587,434.0,0.8490000000000001,2888,60,0.7070000000000001,0.826,212,0.0
0,19,1,5,1,1,0,3,23,5,1,4,34516.0,1565,32478.0,1.007,2567,65,1.206,0.059,296,0.0
0,16,0,2,2,1,4,0,24,3,2,1,2250.0,1323,462.0,0.523,3367,61,1.152,0.795,9528,0.0
0,37,1,0,1,2,4,0,41,4,2,0,7098.0,1733,4874.0,0.8640000000000001,2068,49,0.7879999999999999,0.313,5937,0.0
0,16,0,4,2,1,1,0,14,2,1,1,1950.0,603,888.0,0.48,2394,66,0.8540000000000001,0.545,2622,0.0
0,17,0,3,1,1,4,0,16,3,2,3,3186.0,1973,669.0,0.59,2693,74,0.909,0.79,4988,0.0
0,23,1,2,5,1,2,0,22,2,3,3,13435.0,0,13435.0,0.747,2156,46,1.154,0.0,8787,0.0
0,22,0,4,2,1,4,0,23,3,3,2,2620.0,1602,539.0,0.99,3331,57,0.763,0.794,2149,0.0
0,22,0,3,0,2,5,0,25,2,3,3,6448.0,627,5361.0,0.868,3436,75,0.667,0.16899999999999998,5614,0.0
0,13,1,3,5,1,1,0,21,4,1,2,12078.0,1223,10391.0,0.482,1328,42,1.167,0.14,9501,0.0
0,22,1,3,5,2,1,0,23,5,3,2,3786.0,0,3786.0,0.715,2022,60,0.489,0.0,6251,0.0
0,16,0,3,6,3,1,0,23,2,2,2,3015.0,0,3015.0,0.927,2772,70,0.951,0.0,9079,0.0
0,13,1,1,3,3,1,0,15,4,2,4,2222.0,0,2222.0,0.843,3263,52,0.722,0.0,3810,0.0
0,15,1,4,1,3,4,0,18,5,2,1,2515.0,1302,748.0,0.665,2879,57,0.675,0.703,8826,0.0
0,17,0,2,6,1,4,0,20,3,2,2,5152.0,1249,3439.0,0.746,2436,47,1.036,0.332,2349,0.0
0,19,0,4,4,3,4,0,23,5,3,1,2192.0,1002,728.0,0.66,3364,79,0.978,0.6679999999999999,5466,0.0
0,33,1,0,3,2,0,0,23,3,3,3,3422.0,580,2383.0,0.475,1978,55,0.512,0.304,3236,0.0
0,28,0,4,2,2,4,0,32,5,2,2,1990.0,1283,243.0,0.924,3591,77,0.8909999999999999,0.878,6480,0.0
0,16,0,3,3,1,5,0,24,2,3,3,4540.0,1973,2023.0,0.89,3275,56,0.737,0.5539999999999999,9415,0.0
0,13,1,4,3,1,2,0,19,3,2,2,19198.0,1727,16980.0,0.802,2911,80,0.667,0.116,6925,0.0
0,20,0,5,3,1,5,0,23,4,3,0,3562.0,0,3562.0,0.753,2694,67,0.75,0.0,2744,0.0
0,15,1,4,6,1,2,0,23,4,3,2,1734.0,401,877.0,0.752,3215,74,0.7140000000000001,0.494,9777,0.0
0,30,1,1,5,3,2,0,30,4,1,4,3110.0,1864,732.0,0.974,2016,65,0.8290000000000001,0.765,1041,0.0
0,21,1,3,1,3,2,0,23,3,1,2,2572.0,633,1479.0,0.615,3476,76,0.83,0.425,2490,0.0
0,15,1,2,3,1,2,0,23,5,2,2,4499.0,0,4499.0,0.765,3365,65,0.667,0.0,3984,0.0
0,21,0,1,3,1,4,0,28,2,3,4,2709.0,1561,675.0,0.606,3373,82,0.84,0.7509999999999999,8920,0.0
0,21,0,3,2,2,4,0,30,3,2,4,5062.0,961,3639.0,0.775,3020,58,0.417,0.281,10111,0.0
0,14,0,3,5,0,1,0,15,2,1,3,6608.0,1773,4338.0,0.75,2534,48,0.657,0.344,570,0.0
